"process","resource","season","zone","value"
"heatEx_cold","ethanol","wint","school",0.00
"heatEx_cold","ethanol","sum","school",0.00
"heatEx_cold","ethanol","shoulder","school",0.00
"heatEx_cold","ethanol","wint","tech",0.00
"heatEx_cold","ethanol","sum","tech",0.00
"heatEx_cold","ethanol","shoulder","tech",0.00
"heatEx_cold","fertilizer","wint","dormitories",0.00
"heatEx_cold","fertilizer","sum","dormitories",0.00
"heatEx_cold","fertilizer","shoulder","dormitories",0.00
"heatEx_cold","fertilizer","wint","energyIsland",0.00
"heatEx_cold","fertilizer","sum","energyIsland",0.00
"heatEx_cold","fertilizer","shoulder","energyIsland",0.00
"heatEx_cold","fertilizer","wint","factory",0.00
"heatEx_cold","fertilizer","sum","factory",0.00
"heatEx_cold","fertilizer","shoulder","factory",0.00
"heatEx_cold","fertilizer","wint","factory_assembly",0.00
"heatEx_cold","fertilizer","sum","factory_assembly",0.00
"heatEx_cold","fertilizer","shoulder","factory_assembly",0.00
"heatEx_cold","fertilizer","wint","factory_blades",0.00
"heatEx_cold","fertilizer","sum","factory_blades",0.00
"heatEx_cold","fertilizer","shoulder","factory_blades",0.00
"heatEx_cold","fertilizer","wint","hospital",0.00
"heatEx_cold","fertilizer","sum","hospital",0.00
"heatEx_cold","fertilizer","shoulder","hospital",0.00
"heatEx_cold","fertilizer","wint","multifunction",0.00
"heatEx_cold","fertilizer","sum","multifunction",0.00
"heatEx_cold","fertilizer","shoulder","multifunction",0.00
"heatEx_cold","fertilizer","wint","northDistrict",0.00
"heatEx_cold","fertilizer","sum","northDistrict",0.00
"heatEx_cold","fertilizer","shoulder","northDistrict",0.00
"heatEx_cold","fertilizer","wint","quality",0.00
"heatEx_cold","fertilizer","sum","quality",0.00
"heatEx_cold","fertilizer","shoulder","quality",0.00
"heatEx_cold","fertilizer","wint","reserved",0.00
"heatEx_cold","fertilizer","sum","reserved",0.00
"heatEx_cold","fertilizer","shoulder","reserved",0.00
"heatEx_cold","fertilizer","wint","residential",0.00
"heatEx_cold","fertilizer","sum","residential",0.00
"heatEx_cold","fertilizer","shoulder","residential",0.00
"heatEx_cold","fertilizer","wint","school",0.00
"heatEx_cold","fertilizer","sum","school",0.00
"heatEx_cold","fertilizer","shoulder","school",0.00
"heatEx_cold","fertilizer","wint","tech",0.00
"heatEx_cold","fertilizer","sum","tech",0.00
"heatEx_cold","fertilizer","shoulder","tech",0.00
"heatEx_cold","foodWaste","wint","dormitories",0.00
"heatEx_cold","foodWaste","sum","dormitories",0.00
"heatEx_cold","foodWaste","shoulder","dormitories",0.00
"heatEx_cold","foodWaste","wint","energyIsland",0.00
"heatEx_cold","foodWaste","sum","energyIsland",0.00
"heatEx_cold","foodWaste","shoulder","energyIsland",0.00
"heatEx_cold","foodWaste","wint","factory",0.00
"heatEx_cold","foodWaste","sum","factory",0.00
"heatEx_cold","foodWaste","shoulder","factory",0.00
"heatEx_cold","foodWaste","wint","factory_assembly",0.00
"heatEx_cold","foodWaste","sum","factory_assembly",0.00
"heatEx_cold","foodWaste","shoulder","factory_assembly",0.00
"heatEx_cold","foodWaste","wint","factory_blades",0.00
"heatEx_cold","foodWaste","sum","factory_blades",0.00
"heatEx_cold","foodWaste","shoulder","factory_blades",0.00
"heatEx_cold","foodWaste","wint","hospital",0.00
"heatEx_cold","foodWaste","sum","hospital",0.00
"heatEx_cold","foodWaste","shoulder","hospital",0.00
"heatEx_cold","foodWaste","wint","multifunction",0.00
"heatEx_cold","foodWaste","sum","multifunction",0.00
"heatEx_cold","foodWaste","shoulder","multifunction",0.00
"heatEx_cold","foodWaste","wint","northDistrict",0.00
"heatEx_cold","foodWaste","sum","northDistrict",0.00
"heatEx_cold","foodWaste","shoulder","northDistrict",0.00
"heatEx_cold","foodWaste","wint","quality",0.00
"heatEx_cold","foodWaste","sum","quality",0.00
"heatEx_cold","foodWaste","shoulder","quality",0.00
"heatEx_cold","foodWaste","wint","reserved",0.00
"heatEx_cold","foodWaste","sum","reserved",0.00
"heatEx_cold","foodWaste","shoulder","reserved",0.00
"heatEx_cold","foodWaste","wint","residential",0.00
"heatEx_cold","foodWaste","sum","residential",0.00
"heatEx_cold","foodWaste","shoulder","residential",0.00
"heatEx_cold","foodWaste","wint","school",0.00
"heatEx_cold","foodWaste","sum","school",0.00
"heatEx_cold","foodWaste","shoulder","school",0.00
"heatEx_cold","foodWaste","wint","tech",0.00
"heatEx_cold","foodWaste","sum","tech",0.00
"heatEx_cold","foodWaste","shoulder","tech",0.00
"heatEx_cold","fuel","wint","dormitories",0.00
"heatEx_cold","fuel","sum","dormitories",0.00
"heatEx_cold","fuel","shoulder","dormitories",0.00
"heatEx_cold","fuel","wint","energyIsland",0.00
"heatEx_cold","fuel","sum","energyIsland",0.00
"heatEx_cold","fuel","shoulder","energyIsland",0.00
"heatEx_cold","fuel","wint","factory",0.00
"heatEx_cold","fuel","sum","factory",0.00
"heatEx_cold","fuel","shoulder","factory",0.00
"heatEx_cold","fuel","wint","factory_assembly",0.00
"heatEx_cold","fuel","sum","factory_assembly",0.00
"heatEx_cold","fuel","shoulder","factory_assembly",0.00
"heatEx_cold","fuel","wint","factory_blades",0.00
"heatEx_cold","fuel","sum","factory_blades",0.00
"heatEx_cold","fuel","shoulder","factory_blades",0.00
"heatEx_cold","fuel","wint","hospital",0.00
"heatEx_cold","fuel","sum","hospital",0.00
"heatEx_cold","fuel","shoulder","hospital",0.00
"heatEx_cold","fuel","wint","multifunction",0.00
"heatEx_cold","fuel","sum","multifunction",0.00
"heatEx_cold","fuel","shoulder","multifunction",0.00
"heatEx_cold","fuel","wint","northDistrict",0.00
"heatEx_cold","fuel","sum","northDistrict",0.00
"heatEx_cold","fuel","shoulder","northDistrict",0.00
"heatEx_cold","fuel","wint","quality",0.00
"heatEx_cold","fuel","sum","quality",0.00
"heatEx_cold","fuel","shoulder","quality",0.00
"heatEx_cold","fuel","wint","reserved",0.00
"heatEx_cold","fuel","sum","reserved",0.00
"heatEx_cold","fuel","shoulder","reserved",0.00
"heatEx_cold","fuel","wint","residential",0.00
"heatEx_cold","fuel","sum","residential",0.00
"heatEx_cold","fuel","shoulder","residential",0.00
"heatEx_cold","fuel","wint","school",0.00
"heatEx_cold","fuel","sum","school",0.00
"heatEx_cold","fuel","shoulder","school",0.00
"heatEx_cold","fuel","wint","tech",0.00
"heatEx_cold","fuel","sum","tech",0.00
"heatEx_cold","fuel","shoulder","tech",0.00
"heatEx_cold","fuelOil","wint","dormitories",0.00
"heatEx_cold","fuelOil","sum","dormitories",0.00
"heatEx_cold","fuelOil","shoulder","dormitories",0.00
"heatEx_cold","fuelOil","wint","energyIsland",0.00
"heatEx_cold","fuelOil","sum","energyIsland",0.00
"heatEx_cold","fuelOil","shoulder","energyIsland",0.00
"heatEx_cold","fuelOil","wint","factory",0.00
"heatEx_cold","fuelOil","sum","factory",0.00
"heatEx_cold","fuelOil","shoulder","factory",0.00
"heatEx_cold","fuelOil","wint","factory_assembly",0.00
"heatEx_cold","fuelOil","sum","factory_assembly",0.00
"heatEx_cold","fuelOil","shoulder","factory_assembly",0.00
"heatEx_cold","fuelOil","wint","factory_blades",0.00
"heatEx_cold","fuelOil","sum","factory_blades",0.00
"heatEx_cold","fuelOil","shoulder","factory_blades",0.00
"heatEx_cold","fuelOil","wint","hospital",0.00
"heatEx_cold","fuelOil","sum","hospital",0.00
"heatEx_cold","fuelOil","shoulder","hospital",0.00
"heatEx_cold","fuelOil","wint","multifunction",0.00
"heatEx_cold","fuelOil","sum","multifunction",0.00
"heatEx_cold","fuelOil","shoulder","multifunction",0.00
"heatEx_cold","fuelOil","wint","northDistrict",0.00
"heatEx_cold","fuelOil","sum","northDistrict",0.00
"heatEx_cold","fuelOil","shoulder","northDistrict",0.00
"heatEx_cold","fuelOil","wint","quality",0.00
"heatEx_cold","fuelOil","sum","quality",0.00
"heatEx_cold","fuelOil","shoulder","quality",0.00
"heatEx_cold","fuelOil","wint","reserved",0.00
"heatEx_cold","fuelOil","sum","reserved",0.00
"heatEx_cold","fuelOil","shoulder","reserved",0.00
"heatEx_cold","fuelOil","wint","residential",0.00
"heatEx_cold","fuelOil","sum","residential",0.00
"heatEx_cold","fuelOil","shoulder","residential",0.00
"heatEx_cold","fuelOil","wint","school",0.00
"heatEx_cold","fuelOil","sum","school",0.00
"heatEx_cold","fuelOil","shoulder","school",0.00
"heatEx_cold","fuelOil","wint","tech",0.00
"heatEx_cold","fuelOil","sum","tech",0.00
"heatEx_cold","fuelOil","shoulder","tech",0.00
"heatEx_cold","gasLandfill","wint","dormitories",0.00
"heatEx_cold","gasLandfill","sum","dormitories",0.00
"heatEx_cold","gasLandfill","shoulder","dormitories",0.00
"heatEx_cold","gasLandfill","wint","energyIsland",0.00
"heatEx_cold","gasLandfill","sum","energyIsland",0.00
"heatEx_cold","gasLandfill","shoulder","energyIsland",0.00
"heatEx_cold","gasLandfill","wint","factory",0.00
"heatEx_cold","gasLandfill","sum","factory",0.00
"heatEx_cold","gasLandfill","shoulder","factory",0.00
"heatEx_cold","gasLandfill","wint","factory_assembly",0.00
"heatEx_cold","gasLandfill","sum","factory_assembly",0.00
"heatEx_cold","gasLandfill","shoulder","factory_assembly",0.00
"heatEx_cold","gasLandfill","wint","factory_blades",0.00
"heatEx_cold","gasLandfill","sum","factory_blades",0.00
"heatEx_cold","gasLandfill","shoulder","factory_blades",0.00
"heatEx_cold","gasLandfill","wint","hospital",0.00
"heatEx_cold","gasLandfill","sum","hospital",0.00
"heatEx_cold","gasLandfill","shoulder","hospital",0.00
"heatEx_cold","gasLandfill","wint","multifunction",0.00
"heatEx_cold","gasLandfill","sum","multifunction",0.00
"heatEx_cold","gasLandfill","shoulder","multifunction",0.00
"heatEx_cold","gasLandfill","wint","northDistrict",0.00
"heatEx_cold","gasLandfill","sum","northDistrict",0.00
"heatEx_cold","gasLandfill","shoulder","northDistrict",0.00
"heatEx_cold","gasLandfill","wint","quality",0.00
"heatEx_cold","gasLandfill","sum","quality",0.00
"heatEx_cold","gasLandfill","shoulder","quality",0.00
"heatEx_cold","gasLandfill","wint","reserved",0.00
"heatEx_cold","gasLandfill","sum","reserved",0.00
"heatEx_cold","gasLandfill","shoulder","reserved",0.00
"heatEx_cold","gasLandfill","wint","residential",0.00
"heatEx_cold","gasLandfill","sum","residential",0.00
"heatEx_cold","gasLandfill","shoulder","residential",0.00
"heatEx_cold","gasLandfill","wint","school",0.00
"heatEx_cold","gasLandfill","sum","school",0.00
"heatEx_cold","gasLandfill","shoulder","school",0.00
"heatEx_cold","gasLandfill","wint","tech",0.00
"heatEx_cold","gasLandfill","sum","tech",0.00
"heatEx_cold","gasLandfill","shoulder","tech",0.00
"heatEx_cold","gasNatural","wint","dormitories",0.00
"heatEx_cold","gasNatural","sum","dormitories",0.00
"heatEx_cold","gasNatural","shoulder","dormitories",0.00
"heatEx_cold","gasNatural","wint","energyIsland",0.00
"heatEx_cold","gasNatural","sum","energyIsland",0.00
"heatEx_cold","gasNatural","shoulder","energyIsland",0.00
"heatEx_cold","gasNatural","wint","factory",0.00
"heatEx_cold","gasNatural","sum","factory",0.00
"heatEx_cold","gasNatural","shoulder","factory",0.00
"heatEx_cold","gasNatural","wint","factory_assembly",0.00
"heatEx_cold","gasNatural","sum","factory_assembly",0.00
"heatEx_cold","gasNatural","shoulder","factory_assembly",0.00
"heatEx_cold","gasNatural","wint","factory_blades",0.00
"heatEx_cold","gasNatural","sum","factory_blades",0.00
"heatEx_cold","gasNatural","shoulder","factory_blades",0.00
"heatEx_cold","gasNatural","wint","hospital",0.00
"heatEx_cold","gasNatural","sum","hospital",0.00
"heatEx_cold","gasNatural","shoulder","hospital",0.00
"heatEx_cold","gasNatural","wint","multifunction",0.00
"heatEx_cold","gasNatural","sum","multifunction",0.00
"heatEx_cold","gasNatural","shoulder","multifunction",0.00
"heatEx_cold","gasNatural","wint","northDistrict",0.00
"heatEx_cold","gasNatural","sum","northDistrict",0.00
"heatEx_cold","gasNatural","shoulder","northDistrict",0.00
"heatEx_cold","gasNatural","wint","quality",0.00
"heatEx_cold","gasNatural","sum","quality",0.00
"heatEx_cold","gasNatural","shoulder","quality",0.00
"heatEx_cold","gasNatural","wint","reserved",0.00
"heatEx_cold","gasNatural","sum","reserved",0.00
"heatEx_cold","gasNatural","shoulder","reserved",0.00
"heatEx_cold","gasNatural","wint","residential",0.00
"heatEx_cold","gasNatural","sum","residential",0.00
"heatEx_cold","gasNatural","shoulder","residential",0.00
"heatEx_cold","gasNatural","wint","school",0.00
"heatEx_cold","gasNatural","sum","school",0.00
"heatEx_cold","gasNatural","shoulder","school",0.00
"heatEx_cold","gasNatural","wint","tech",0.00
"heatEx_cold","gasNatural","sum","tech",0.00
"heatEx_cold","gasNatural","shoulder","tech",0.00
"heatEx_cold","gasoline","wint","dormitories",0.00
"heatEx_cold","gasoline","sum","dormitories",0.00
"heatEx_cold","gasoline","shoulder","dormitories",0.00
"heatEx_cold","gasoline","wint","energyIsland",0.00
"heatEx_cold","gasoline","sum","energyIsland",0.00
"heatEx_cold","gasoline","shoulder","energyIsland",0.00
"heatEx_cold","gasoline","wint","factory",0.00
"heatEx_cold","gasoline","sum","factory",0.00
"heatEx_cold","gasoline","shoulder","factory",0.00
"heatEx_cold","gasoline","wint","factory_assembly",0.00
"heatEx_cold","gasoline","sum","factory_assembly",0.00
"heatEx_cold","gasoline","shoulder","factory_assembly",0.00
"heatEx_cold","gasoline","wint","factory_blades",0.00
"heatEx_cold","gasoline","sum","factory_blades",0.00
"heatEx_cold","gasoline","shoulder","factory_blades",0.00
"heatEx_cold","gasoline","wint","hospital",0.00
"heatEx_cold","gasoline","sum","hospital",0.00
"heatEx_cold","gasoline","shoulder","hospital",0.00
"heatEx_cold","gasoline","wint","multifunction",0.00
"heatEx_cold","gasoline","sum","multifunction",0.00
"heatEx_cold","gasoline","shoulder","multifunction",0.00
"heatEx_cold","gasoline","wint","northDistrict",0.00
"heatEx_cold","gasoline","sum","northDistrict",0.00
"heatEx_cold","gasoline","shoulder","northDistrict",0.00
"heatEx_cold","gasoline","wint","quality",0.00
"heatEx_cold","gasoline","sum","quality",0.00
"heatEx_cold","gasoline","shoulder","quality",0.00
"heatEx_cold","gasoline","wint","reserved",0.00
"heatEx_cold","gasoline","sum","reserved",0.00
"heatEx_cold","gasoline","shoulder","reserved",0.00
"heatEx_cold","gasoline","wint","residential",0.00
"heatEx_cold","gasoline","sum","residential",0.00
"heatEx_cold","gasoline","shoulder","residential",0.00
"heatEx_cold","gasoline","wint","school",0.00
"heatEx_cold","gasoline","sum","school",0.00
"heatEx_cold","gasoline","shoulder","school",0.00
"heatEx_cold","gasoline","wint","tech",0.00
"heatEx_cold","gasoline","sum","tech",0.00
"heatEx_cold","gasoline","shoulder","tech",0.00
"heatEx_cold","groundWater","wint","dormitories",0.00
"heatEx_cold","groundWater","sum","dormitories",0.00
"heatEx_cold","groundWater","shoulder","dormitories",0.00
"heatEx_cold","groundWater","wint","energyIsland",0.00
"heatEx_cold","groundWater","sum","energyIsland",0.00
"heatEx_cold","groundWater","shoulder","energyIsland",0.00
"heatEx_cold","groundWater","wint","factory",0.00
"heatEx_cold","groundWater","sum","factory",0.00
"heatEx_cold","groundWater","shoulder","factory",0.00
"heatEx_cold","groundWater","wint","factory_assembly",0.00
"heatEx_cold","groundWater","sum","factory_assembly",0.00
"heatEx_cold","groundWater","shoulder","factory_assembly",0.00
"heatEx_cold","groundWater","wint","factory_blades",0.00
"heatEx_cold","groundWater","sum","factory_blades",0.00
"heatEx_cold","groundWater","shoulder","factory_blades",0.00
"heatEx_cold","groundWater","wint","hospital",0.00
"heatEx_cold","groundWater","sum","hospital",0.00
"heatEx_cold","groundWater","shoulder","hospital",0.00
"heatEx_cold","groundWater","wint","multifunction",0.00
"heatEx_cold","groundWater","sum","multifunction",0.00
"heatEx_cold","groundWater","shoulder","multifunction",0.00
"heatEx_cold","groundWater","wint","northDistrict",0.00
"heatEx_cold","groundWater","sum","northDistrict",0.00
"heatEx_cold","groundWater","shoulder","northDistrict",0.00
"heatEx_cold","groundWater","wint","quality",0.00
"heatEx_cold","groundWater","sum","quality",0.00
"heatEx_cold","groundWater","shoulder","quality",0.00
"heatEx_cold","groundWater","wint","reserved",0.00
"heatEx_cold","groundWater","sum","reserved",0.00
"heatEx_cold","groundWater","shoulder","reserved",0.00
"heatEx_cold","groundWater","wint","residential",0.00
"heatEx_cold","groundWater","sum","residential",0.00
"heatEx_cold","groundWater","shoulder","residential",0.00
"heatEx_cold","groundWater","wint","school",0.00
"heatEx_cold","groundWater","sum","school",0.00
"heatEx_cold","groundWater","shoulder","school",0.00
"heatEx_cold","groundWater","wint","tech",0.00
"heatEx_cold","groundWater","sum","tech",0.00
"heatEx_cold","groundWater","shoulder","tech",0.00
"heatEx_cold","heat","wint","dormitories",0.00
"heatEx_cold","heat","sum","dormitories",0.00
"heatEx_cold","heat","shoulder","dormitories",0.00
"heatEx_cold","heat","wint","energyIsland",0.00
"heatEx_cold","heat","sum","energyIsland",0.00
"heatEx_cold","heat","shoulder","energyIsland",0.00
"heatEx_cold","heat","wint","factory",0.00
"heatEx_cold","heat","sum","factory",0.00
"heatEx_cold","heat","shoulder","factory",0.00
"heatEx_cold","heat","wint","factory_assembly",0.00
"heatEx_cold","heat","sum","factory_assembly",0.00
"heatEx_cold","heat","shoulder","factory_assembly",0.00
"heatEx_cold","heat","wint","factory_blades",0.00
"heatEx_cold","heat","sum","factory_blades",0.00
"heatEx_cold","heat","shoulder","factory_blades",0.00
"heatEx_cold","heat","wint","hospital",0.00
"heatEx_cold","heat","sum","hospital",0.00
"heatEx_cold","heat","shoulder","hospital",0.00
"heatEx_cold","heat","wint","multifunction",0.00
